,Tweet,anger,disgust,fear,happiness,like,sadness,surprise
1559,"Ko pas dengerin lagunya pamunqkas yang bambina sedih bgt ya, kek jleb bgt gt:(",0,0,0,0,0,1,0
2896,Semoga di tahun baru ini tercapai apa yang belum terwujud di tahun 2019 amin,0,0,0,1,0,0,0
1102,padahal lo pada yang bikin rame wkakakakak ayo udah 2020 nih masa mau bego mulu?,0,0,0,1,0,0,0
1846,"het.. banjir nya serem juga yak, semoga senantiasa dilimpahkan kesabaran dah bagi yang terkena musibah banjir",0,0,1,0,0,0,0
1380,selamat tahun baru semua! semoga yang buruk2 ga kebawa di tahun ini ya,0,0,0,1,0,0,0
500,iyaaa sama sama unnie! bukannya yang dijadiin temen yang cute ya? happy new year juga! ,0,0,0,1,0,0,0
2205,Semoga yang tahun barunya bersama #banjir slalu diberi keselamatan..,0,0,0,0,0,1,0
1142,Tak ada yang bisa ku lakukan selain melihat dan membuatmu bahagia.,0,0,0,0,1,0,0
989,"Amiin. Terima kasih Amad, moga diberi yang terbaik untuk kau tahun baru ni. Aku doakan.",0,0,0,1,0,0,0
490,Bersahabatlah dengan kesepian karena hanya disana kamu bisa menemukan apa yang sebenarnya yg kamu mau,0,0,0,0,1,0,0
133,"Buat yang daerahnya terdampak banjir, stay safe semuanya. ",0,0,0,0,0,1,0
2613,Aamiin aamiinn! semoga tahun 2020 jadi tahun yang baik buat kita,0,0,0,1,0,0,0
2557,"dia aja geter sama ketampanannya, apalagi aku yang lemah hati lemah jiwa?!!!",1,0,0,0,0,0,0
2954,"Ya Allah, berikan yang terbaik untuk orang-orang yang kami sayangi.",0,0,0,1,1,0,0
3282,Ibu yang bermasalah semakin memberikan kesempatan bagi anaknya untuk menjadi anak yang baik,0,0,0,0,1,0,0
564,Semoga di bales sama Allah dengan balasan yang sama ya :),0,0,0,1,0,0,0
1116,"Amin, semoga yang dilakukan tahun ini akan sangat sangat baik dari yg sebelumnya, semangat terus bil!!",0,0,0,1,0,0,0
2510,"Octi_JKT48 jangan tidur malem2 ya neng, jag kesehatan dan makan yang teratur. jangan sampe kecapean. :)",0,0,1,0,0,0,0
2856,Hahahaha happy new year juga hyung semoga di tahun ini kita bisa jadi orang yang lebih kuat hadapin semuanya ya,0,0,0,1,0,0,0
3887,"Selamat ulang tahun Dikaa, panjang umur sehat selalu apa yang diimpikan tercapai ",0,0,0,1,0,0,0
906,"Stay safe ya temen-temen yang kena banjir, semoga cepat surut ",0,0,0,0,0,1,0
1352,Tahun 2019 aku menemukan orang² yang berhati besar dengan cinta yang luar biasa,0,0,0,1,0,0,0
3102,Selamat datang 2020! Dan selamat juga karena akan semakin banyak lelaki yang tertekan di tahun ini,0,0,0,1,0,0,0
2096,"Hahaha, terimakasih juga untuk 2019 yang berkesan. Semogaaa 2020 semakin lebih baik dan bijak dalam setiap hal nya ",0,0,0,1,0,0,0
940,Auto kaget dapet chat yang isinya video muka dia sendiri sambil say hello dari orang yang gak dikenal ,0,0,0,0,0,0,1
4085,"terlepas dari itu, semoga yang terkena dampak banjir ini dimudahkan dalam segala urusan",0,0,0,0,0,1,0
3592,"Turut prihatin untuk saudaraku yang terkena banjir di daerah Kelapa Gading, Bekasi dan Bandung Barat ",0,0,0,0,0,1,0
3618,"""Saya suka yang lebih cair, rasa mangga!""",0,0,0,0,1,0,0
977,selamat tahun baru yang dingin buat teman teman di jakarta dan sekitarnya :'),0,0,0,0,0,1,0
508,"allahu, takut yang Jan dapat pergi pastu Feb confirm tak dapattt ",1,0,0,0,0,0,0
2083,Semoga 2020 jadi tahun yang indah untuk kakaak!!!,0,0,0,1,0,0,0
3006,"Kenapa razia kondom, kenapa ga kos kosan, hotel, atau tempat tempat yang sepi yang gelap gelap",0,1,0,0,0,0,0
3227,"wah, sialan. dosa apa masa laluku sampe gak dapet yang kisah yang mulus gini.",1,0,0,0,0,0,0
3943,demi apa ini gua doang yang banjir? sedih amad :(,0,0,0,0,0,1,0
1076,Banyak yang mencampur adukkan akal dengan perasaan. Makanya banyak yg suka mengoblok kan orang lain.,1,0,0,0,0,0,0
1403,"Mantap #banjir dimana mana, awal tahun yang sangat indah",0,0,0,0,0,0,1
4134,"Brl! Coba rep nama zodiak kalian, yang sama wajib dm an wkwkwk. Semangat scroll!",0,0,0,1,0,0,0
1749,moga apa yang aku inginkan semuanya tercapai untuk tahun 2020!,0,0,0,1,0,0,0
321,tekadang tuh gw bingung sendiri ini salah itu salah tolong si yang ngerti beginian JELASIN!!!,1,0,0,0,0,0,0
3659,"Doraemon mungkin punya pintu kemana saja. tapi aku yakin, hanya aku yang punya pintu ke hatimu.",0,0,0,0,1,0,0
1788,"""Biarpun menjengkelkan, dia tetaplah ibu yang selalu menyayangiku"" Nobita~",0,0,0,0,1,0,0
488,Semoga tahun ini dan yang akan datang svt ot 13 aamiin,0,0,0,1,0,0,0
31,"""kamu jangan genut, biar aku aja yang genit"" minta ilangin matanya tu mba Wkwkw",0,0,0,1,0,0,0
3817,intinya happy new yearayo isi  tahun 2020 ini dengan hal² yang lebih positif,0,0,0,1,0,0,0
607,lebi ngeri lgi kalo si @cursedkidd yang nge chat [aww mlu bngt],0,1,0,0,0,0,0
284,"Dengarkan suara hatimu, bukan suara hati orang lain. Karena yang bertanggung jawab atas kebahagiaanmu adalah dirimu sendiri..",0,0,0,0,1,1,0
3644,Apa yang aku nak buat untuk 2020? Menabung dan terus menabung. Semoga istiqomah ,0,0,0,0,1,0,0
294,"Aku memang bukan yang terbaik untukmu, tapi kamu tak pernah tau bahwa diriku sangat mincintaimu setulus hatiku. Teens_Adel",0,0,0,0,1,0,0
1861,"yang kema banjir, stay safe ya kalian semuaaaa, hati hatiiii pokoknya",0,0,1,0,0,1,0
1790,"Semoga, ada hal yang membahagiakan, setelah aku bangun tidur. Amin",0,0,0,1,1,0,0
2835,"Tuhan, lindungilah aku dari pergaulan yang kebiasaan buruknya bisa menular kepadaku. Aamiin",0,0,0,0,1,0,0
440,"Hello dua ribu dua puluh, semoga kamu baik2 yaa, dan bisa jadi yang terbaik dari semua yang baik",0,0,0,1,1,0,0
2445,"Selamat berjuang rekan jabodetabek, semoga yang kena banjir segera surut. God bless u all!",0,0,0,0,1,1,0
2262,Doa yang baik akan menuai yang baik.doa yang buruk akan menuai yang buruk juga.,0,0,0,0,1,0,0
2035,"semangat sender sayang, kamu pasti kedepannya ada banyak hal yang bikin bahagia daripada sebelumnya jangan sedihhh lagi yaaa",0,0,0,1,0,0,0
1633,udah tau pernah jatuh ke tempat yang salah malah diulangin lagi :(,0,0,0,0,0,1,0
2779,Aku kira aku aja yang ngerasa taun ini lebih sepi wkwkw,0,0,0,0,0,1,0
137,Sedih pulak rasa adik yang selalu gaduh dah masuk asrama,0,0,0,0,0,1,0
4059,"Duh semoga yang terdampak banjir terutama para orang tua, dan anak anak, selalu dilindungi",0,0,0,0,0,1,0
3833,resolusi anak-anak #Richard di tahun 2020: menjadi member agency yang baik.,0,0,0,1,0,0,0
3587,"#Leo memiliki citra rasa yang kuat, menikmati seni, karena merekea memiliki bakat, kecantikan dan musik.",0,0,0,0,1,0,0
212,"Tiada kata yang indah selain dari ucapan bibirmu yang menyatakan bahwa kau tulus menyayangiku, semoga hatimu juga begitu.",0,0,0,0,1,0,0
1824,"Hanya kamu yang ada dihatiku , pikiranku dan masa depanku",0,0,0,0,1,0,0
1603,Waa kat states baru masuk 2020 eh haha happy new year yang  baru je 3 minutes,0,0,0,1,0,0,0
3805,"Tuhan..jagalah ia yang jauh disana, lindungi tiap detik hidup yang ia lewati,sayangi dia melebihi engkau menyayangiku.",0,0,0,0,1,0,0
2100,"apa kabar kamu yang disana? Aku harap baik2 saja, tetap jaga hatimu untuku ya :-)",0,0,0,0,1,0,0
3034,"Hatimu memutuskan siapa yang bisa kau cintai, tapi sifatmu menentukan lamanya dia bisa mencintaimu",0,0,0,0,1,0,0
2978,Ada kesedihan yang tidak bisa terungkap  tapi harus tetap maju melangkah ke arah yang lebih baik be better,0,0,0,0,1,1,0
751,"aku yang marah orang aku yang nangis , ya allah berdosa nya aku ",0,0,0,0,0,1,0
2265,2020 semoga menjadi tahun yang bergelimang harta dan haha.,0,0,0,1,0,0,0
105,Stay safe buat teman teman yang kebanjiran. Semoga bantuan cepat datang dan terhindar dari penyakit ya.,0,0,1,0,0,0,0
1400,"aku ingat siapa yang ada dengan aku jatuh bangun dalam 2019, terimakasih ",0,0,0,1,1,0,0
327,"Tuhan, berikan aku kekuatan untuk menghadapi masalah yang sedang menimpaku.",0,0,0,0,1,0,0
3785,"Semoga jadi manusia yang lebih baik, target semua tercapai, target perhari juga",0,0,0,1,0,0,0
2831,Nyet apaan tuh yang barusan gue baca  eww pathetic :(,0,0,0,0,0,1,0
4104,2020 semoga lebih baik. Makin konsisten usahain apa yang diinginkan. Dah gitu aja,0,0,0,1,0,0,0
3074,"Banyak kisah yang di awali lewat sms dan juga berakhir melalui sms. Jadi, chemungud ea DraftSent",0,0,0,0,0,1,0
1370,"Untuk menyambut tahun yang baru, semangat baru dan mungkin menjadi tradisi dari tahun ke tahun",0,0,0,1,0,0,0
723,Betapa bahagianya mereka yang mengawali tahun barunya dengan bercinta.,0,0,0,1,1,0,0
3385,"Happy birthday kak  semoga dilancarkan terus rejekinya, dimudahkan segala urusannya dan apa yang diinginkan bisa tercapai",0,0,0,1,0,0,0
1383,"SELAMAT TAHUN BARU JUGA QAQA CUUUU  semoga di 2020 nanti, yang baik2 s lalu datang kepadamu :*",0,0,0,1,0,0,0
2758,2020? Menjadi pribadi yang lebih baik lagi dan bisa sayang pada diri sendiri,0,0,0,1,0,0,0
276,Semoga tegar ditahun yang baru dan dikehidupan yang baru.,0,0,0,1,0,0,0
1283,Selamat tahun baru! Semoga apa yang direncanakan segera tercapai \--/,0,0,0,1,0,0,0
153,"Seperti itu yang namanya berharap. Sebenarnya sudah jenuh, tapi tetap enggan meninggalkan.",0,0,0,0,0,1,0
3900,Menangis tanpa keluar suara ni hanya Allah saja yang tahu perasaan yang dia pendam selama ni.,0,0,0,0,0,1,0
1014,Banyak hal yang tak diduga duga terjadi. Terima kasih 2019,0,0,0,1,0,0,0
3690,"Jakarta banjir,,, bagus lah.. Akhirnya terlihat mana yang terbaik dalam bekerja atau hanya cuma bicara'..",0,0,0,1,0,0,0
281,"Stay safe teman-temanku yang terkena banjir, semoga tetap terus dalam lindungan-Nya.",0,0,0,0,0,1,0
2179,Selamat tinggal Desember 2019 yang menjadi penutup Bulan yang manis hingga membuat masa lajang ku habis,0,0,0,1,0,0,0
444,Semoga tahun ini rezeki lo dilimpahkan fyn. Semoga lulus dengan nilai yang memuaskan dan dapet snm,0,0,0,1,0,0,0
2360,"hehehe iya. padahal aku di tl 24/7, kak sekip tuh yang ilang ditelan bumi!",0,0,0,1,0,0,0
21,"terus wa, ujung""nya orang yang ngomong gitu minta difotokopiin buat dia juga. HHHHHH emang dasar",0,0,0,1,0,0,0
2554,"Terima kasih kembali, semoga informasi yang Kami sampaikan bisa bermanfaat :) - Kevin",0,0,0,1,0,0,0
4032,Memulai 1/365 dengan dompet yang ketinggalan dan baru inget pas udah mau sampai di tempat tujuan ,0,0,0,0,0,1,0
3617,"Terima kasih sudah mau, semoga tidak menjadi pertemuan yang terakhir",0,0,0,1,0,0,0
3841,Innalillahi semoga bantuan segera datang dan korban2 diamankan ke tempat yang lebih baik,0,0,0,1,0,0,0
2190,Semoga yang rumahnya banjir cepat surut supaya bisa tidur dengan nyaman nanti malam.,0,0,0,0,0,1,0
410,"haloo, yiizhuo. apakah kita yang kamu cari? semoga iya! ",0,0,0,1,0,0,0
180,tebet belah mana yang 50 tahun gak banjir.....??,0,0,0,0,0,0,1
3971,"Tuhan, bahagiakanlah aku dalam cinta setia yang memanjakanku sebagai yang satu-satunya selamanya. Aamiin",0,0,0,0,0,1,0
3702,Salah satu hal yang membahagiakan adalah ketika seseorang mengingat hal kecil tentangmu yang kamu pikir mereka tak akan mengingatnya.,0,0,0,1,1,0,0
2849,"Tuhan, semoga wilayah yang mati listrik cepat hidup kembali, termasuk rumahqu dan kostqu. Aamiin.",0,0,0,1,0,0,0
3683,"Engga tau kenapa,walaupun kamu sombong aku tetep semangat buat support kamu . Mungkin ini yang dinamakan cinta Della_JKT48",0,0,0,0,1,0,0
3196,Eh iya? Yaampun akun aku yang kenapa lagi :(,0,0,0,0,0,1,1
954,happy anniversary hari yang ke 10 ya sayang. #pamer #ntarlagijugaputus,0,0,0,1,1,0,0
851,"Jika kamu gagal mendapatkan sesuatu, hanya satu hal yang harus kamu lakukan, coba lagi! - AGNEZ",0,0,0,1,0,0,0
4155,"Mengampuni tahun 2019, untuk 2020 yang lebih baik woi.",0,0,0,1,0,0,0
511,AHHHHHH NGENTOSBSBSHSNSNNZNXBSNSMAKAM bikin kepikiran aje udah tau ni pala kaga bisa liat yang begitu. Heran,0,0,0,1,0,0,0
82,"Jangan pernah ragu bahwa Tuhan akan selalu memberikan yang terbaik untukmu, meski terkadang kamu harus merasakan sakit dahulu.",0,0,0,1,1,0,0
2175,"Maaf jika kita jauh dan aku selalu cemburu kepada siapapun yang ada di sekitarmu. :')""",0,0,0,0,1,0,0
2451,"Dalam satu hubungan cinta,hendaknya Satu pasangan dengan yang lain tidak merasa paling,saling.",0,0,0,0,1,0,0
4183,"Apa yang jadi 2019, jadikan pengajaran, aku mohon Allah hilangkan segala rasa trauma aku",0,0,0,1,0,0,0
3835,kaget anzirr tbtb ada yang telp kirain tukang pagerr...ternyata temen anjir UDAH PANIK LARI LARI KE BUNDA EH,0,0,0,0,0,0,1
4117,"Momen di sm night terbaik min karena hehe, biar si @ddhankyu yang menggambarkan saja~~",0,0,0,1,0,0,0
2916,"aku mau juga dong, tlg yang punya dm akuu:(",0,0,0,0,0,1,0
205,Dari pagi TL isinya terlalu serem... Semoga ga ada korban jiwa dan kerugian yang berarti...,0,0,1,0,0,1,0
127,Aku takut yang kena ciduk dispatch itu aku pas jajan salome ama taehyung  kasian dia lagi mau perform nanti kepikiran,0,0,1,0,0,0,0
2606,"semoga kamu bahagia, walau ngga sama aku disini yang berusaha buat lupain kamu.",0,0,0,0,1,0,0
1028,ada yang pergi ada yang datang ada yang bertahan. terimakasih 2019 ,0,0,0,1,0,0,0
1952,yang rumahnya kena banjir stay safe yaa semua :(,0,0,0,0,0,1,0
2378,#Banjir banyak mutualku yang kena ternyata ya:((,0,0,0,0,0,1,0
4089,Air tumpah yang mengalir tu ibarat rezeki yang mengalir. Make it positive sis  have a nice day!,0,0,0,1,0,0,0
100,Ada yang kurang rasanya kalo cuma stiker Happy Family. Tambah stiker Taman Safari di sebelahnya.,0,0,0,0,0,1,0
1961,"Harapanku di tahun ini, aku punya harapan yang lebih besar.",0,0,0,1,0,0,0
1753,Happy new year min.... Semoga yang disemogakan tahun ini tercapai semua yaaa,0,0,0,1,0,0,0
3291,"Pak @aniesbaswedan tolong diatasi banjir Jakarta, kasihan mereka yang harus bekerja di saat2 seperti ini.",0,0,0,0,0,1,0
3849,"Lama2 warga jakarta setikus tikusnya berevolusi jadi mahluk bawah air, seperti kisah paus yang katanya juga mahluk darat ",0,1,0,0,0,0,0
947,Mengawali tahun disambut banjir pasti ga ada yang mau. Selamat berjuang jakartans. Semoga cepet reda.,0,0,0,0,0,1,0
2429,"Apakah Anda sudah memiliki tekad yang kuat, strategi yang terarah, dan kedekatan kepada Tuhan?",0,0,1,0,0,0,0
3478,YA ALLAH BU.. ini gemes bgt beneran deh... semoga mereka temenan sampai waktu yang lamaaaaaaaaaaa sampai beneran bestfriend,0,0,0,1,0,0,0
3906,Berapa ramai aku reject orang yang boleh sayang aku ? Tapi aku pilih kau jugak,0,0,0,0,1,0,0
192,"Untuk semua stay yang sedang dilanda banjir, stay safe all ! ",0,0,0,0,0,1,0
2330,Industrialisasi masyarakat adalah kontribusi lain mengapa nilai pekerjaan rumah tidak diberi nilai ekonomi yang sama dengan bidang pekerjaan lainnya.,1,0,0,0,0,0,0
769,"Jangan membenci mereka yang mengatakan hal buruk tuk menjatuhkanmu, karena merekalah yang buatmu semakin kuat setiap hari.#bot.opek",0,1,0,0,0,0,0
1819,HAHAHAHAHA mana kau tau gila yang aku tengok tu tik tok HAHAHAHAHAHAHAH wad de hek,0,0,0,1,0,0,0
1690,Kok mbahkultur ga ngetwit tips n trik nih yah? Padahal ada yang mau maen ,0,0,0,0,0,1,0
2376,Semoga di 2020 ini semoga yang semoga disemoga semoga semoga semoga pokonya semoga tersemoga semoga,0,0,0,1,0,0,0
797,"Surabaya kayaknya yg masih semangat bangun mal baru, di jkt udah banyak yang sepi",0,0,0,0,0,1,0
2706,"Selamat tahun baru, semoga rezeki kita sama dengan derasnya hujan yang turun di awal tahun ini.",0,0,0,1,0,0,0
2234,"Selamat Tahun Baru 2020, semoga menjadi tahun yang lebih baik, dan mari kita berbahagia ",0,0,0,1,1,0,0
1037,Semoga cepet surut dan hati-hati buat warga yang kena banjir #Banjir,0,0,0,0,0,1,0
2473,Tadi malam banyak orang yang merayakan satu langkah semakin dekat dengan hari kehancuran dunia ini,0,0,0,1,0,0,0
715,"abis akutu bingung, nungguin rumah yang kebanjiran :(",0,0,0,0,0,1,0
521,"2020 - mari kita cerdaskan bangsa ini sama sama, kita lunakan hati  yang keras, kita hajar para pembodoh",0,0,1,0,0,0,0
1457,semua yang ada padamu begitu indah di pandangan ku.,0,0,0,0,1,0,0
2986,"Gimanapun 2019 harus disyukuri. Terlalu banyak kenangan manis, yang saking banyaknya sampai buatku sesak.",0,0,0,1,0,1,0
1306,"Pagi, happy new year semua. Semoga tahun ini menjadi tahun yang baik buat kalian.",0,0,0,1,0,0,0
2351,"Stay safe teman-teman yang lagi di Jakarta, semoga banjir lekas surut.",0,0,0,0,0,1,0
1192,Apa kabar yang bua g sampah sembaranganan??? Apa kabar pprov yang cuma bisa NGEMENG DOANG #Banjir,0,0,1,0,0,0,0
182,keadaan buruk yang belum selesai namun dipaksa selesai itu melelahkan bahkan jd bom bunuh diri,0,0,1,0,0,0,0
2321,TL twice eonnies ga ada yang mau ngangkut maknae-nya ke gdm? homeless nih :(,0,0,0,0,0,1,0
2123,aminnnn semoga yang belum tercapai di 2019 bisa kita capai di 2020 yaa,0,0,0,1,0,0,0
1358,"Happy new years 2020 gaeessss, harapan tahun ini semoga menjadi pribadi yang jauh lebih baik lagi, Amin ",0,0,0,1,0,0,0
695,"Hindi ako masama, pero malapit na pag pinukpok ko sa kanila yang torotot nila HAHAHA",0,0,0,1,0,0,0
1709,Semoga diberi tempat yang terbaik di sisi Nya. Amin YRA,0,0,0,1,0,0,0
1143,"Be safe untuk semua yang terkena banjir. Siapapun, dimanapun...",0,0,0,0,0,1,0
3583,Awal tahun diselamatkan oleh ipk yang msh bisa ambil paketan HAHAHA,0,0,0,1,0,0,0
1262,Hati hati masih musim ular jangan sampe ada yang nyelonong asup ka imah,0,0,1,0,0,0,0
4135,"Happy birthdayyy kakkk semoga panjang umur,sehat selalu,dan menjadi pribadi yang lebih baik",0,0,0,1,0,0,0
1667,"Pada tahun yang angkanya berakhiran bilangan genap, semoga keganjilan ini lekas terselesaikan. ~DiaryKusam",0,0,0,0,0,1,0
1249,alhamdulillah di daerah Senen dan sekitarnya gak kenapa-kenapa... yang kekepung banjir stay safe....,0,0,1,1,0,0,0
504,"Terimakasih 2019, terimakasih untuk semua suka duka nya. Welcome 2020 semoga menjadi tahun yang indah",0,0,0,1,0,0,0
847,Temen gue yang super nyebelin tiba2 jadi baik bahkan ngucapin gue ultah. Aneh.,0,0,0,0,0,0,1
3309,"Wah bogor lagi jangan deh, mending stay ditempat yang lebih aman aja:(",0,0,0,0,0,1,0
3243,"""Jangan membenci mereka yang mengatakan hal buruk untuk menjatuhkanmu, karena merekalah yang membuatmu setiap hari semakin kuat""",0,1,0,0,0,0,0
3037,"Besok UAS dan yang ngajak jalan banyak,,, astaghfirullah godaan :'))",0,1,1,0,0,0,0
883,happy newyear juga kakak~ ehehe semoga 2020 jadi taun yang baik yaa~ ,0,0,0,1,0,0,0
529,"Okay tak kalau ebook pasni aku buat in Malay je, takut ada yang tak faham english.",0,1,0,0,0,0,0
2111,"terimakasih 2O19, ditahun itu aku bisa nemuin banyak fambest yang berharga huhu",0,0,0,1,0,0,0
3240,Semoga aku makin sayang dan semakin disayang oleh orang orang yang kusayangi.,0,0,0,0,1,0,0
1141,"Istirahat yang cukup, makan yang sehat, minum air putih yg banyak hm?! Inget itu bunn",0,0,0,1,0,0,0
1136,"Kau datang memberi cinta, membawa bahagia, dan memberikan rasa rindu yang tak pernah ada habisnya.",0,0,0,0,1,0,0
3362,/Alice yang banyak bacot aku mau buat gdm nih? ada yang mau aku angkut?,1,0,0,0,0,0,0
1817,"Terimakasih atas semangat hidup yang terus mengalir, tak peduli sesulit apapun, selalu mampu bertahan. ",0,0,0,1,0,0,0
3727,yang penting seiman. mau banjir mau apa juga dah,0,0,1,0,0,1,0
2573,Semoga tahun 2020 dan tahun-tahun mendatang akan jadi tahun yang terbaik untuk “kita” amin~,0,0,0,1,0,0,0
3778,semoga 2020 ga cuma aku yang semakin sayang dan kamu yang semakin dingin.,0,0,0,1,0,0,0
1934,"“ Ibu, engkau bagaikan pahlawan walaupun tak memiliki kekuatan super, tapi engkau memiliki Kekuatan hati yang super “",0,0,0,0,1,0,0
3768,"uhan, dalam tidurku malam ini, aku mohon Engkau siapkan rezeki surprise yang bagus untukku esok hari. Aamiin",0,0,0,1,0,0,0
2063,"Bagus tonton aja, tapi 18++ sih, ceritanya tentang orang yang ngebangun usaha saham gitu",0,0,0,1,1,0,0
3655,kapan hari udah ngedeact 2 akun.. akunku yang satu lagi mau ku deact juga tapi sayangㅠ.ㅠ,0,0,0,0,0,1,0
1993,jatuh cintalah pada seseorang yang memberimu senyum kebahagiaan bukannya tangis kesedihan #BOT,0,0,0,0,1,0,0
845,"Mau dongg,, peluk aku please pengen banget ada yang peluk",0,0,0,0,1,0,0
1241,Turut prihatin buat temen-temen yang terkena banjir. Semoga hujannya mereda dan banjir pun surut. Amin ,0,0,0,0,0,1,0
1273,Kalau suatu saat kamu hancurkan hatiku… akan kucintai kamu dengan kepingannya yang tersisa.,0,0,0,0,1,0,0
3417,stay safe semua yang ada di daerah banjir maupun sekitarnya.....,0,0,0,0,0,1,0
467,orang lain yang dilamar ko aku yg terharu?!!!,0,0,0,0,0,0,1
1107,Semoga apa yang akan datang di tahun depan lebih banyak daripada apa yang hilang tahun ini.,0,0,0,1,0,0,0
156,Salam kenal ya buat mutual mutual ku yang baru :)) yang lama juga dah hehe,0,0,0,1,0,0,0
3857,"Bernaung didalam ruang kebahagian disetiap detik waktu yang kupunya, itulah kekuatan besar cintamu, begitu indah Angel_ChiBi",0,0,0,1,1,0,0
3397,Terimakasih untuk malam tahun baru yang full of memory...semoga kelak tetap bisa seperti ini,0,0,0,1,0,0,0
3266,2020 : tolong realisasikan cintaku pada orang yang tepat ya tuhan ,0,0,0,1,0,0,0
2769,Si cantik pikirannya sosial banget ya :')) beda ama anoa yang mikirnya makanan aja...,0,0,0,0,1,0,0
1232,Di awal tahun yang di iringi rasa rindu:'),0,0,0,0,0,1,0
1461,"semangat ka! Apa yang sudah terjadi tidak perlu disesalkan, semoga hatinya cepat membaik yaaaaa",0,0,0,1,0,0,0
1285,Syounnya ga sedih sih soalnya dia lebih sayang Dino Dr pada yang bikin :'),0,0,0,0,0,1,0
